pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-11424003853,40.2036903,-76.7840353,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7840353 40.2036903),1771.4130025082175,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003854,40.2033536,-76.7831069,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7831069 40.2033536),1828.621986402687,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003855,40.2062663,-76.7913003,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7913003 40.2062663),1439.672816744292,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003856,40.2059672,-76.7904193,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7904193 40.2059672),1465.6246451830311,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003857,40.2056626,-76.7895327,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7895327 40.2056626),1496.231515982749,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003858,40.2053287,-76.7885963,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7885963 40.2053287),1534.0970391503317,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003859,40.2050032,-76.7876821,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7876821 40.2050032),1574.8711104703418,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003860,40.20467,-76.786757,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.786757 40.20467),1620.1373033436353,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003861,40.2043505,-76.78587,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.78587 40.2043505),1666.654989499689,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003862,40.2068509,-76.7930797,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7930797 40.2068509),1402.6047949806994,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003863,40.2065606,-76.7921836,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7921836 40.2065606),1418.5549059426787,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003864,40.207133,-76.7939747,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7939747 40.207133),1392.2520402820464,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003865,40.2074139,-76.7948663,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7948663 40.2074139),1380.4289170393768,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424003866,40.2077136,-76.7958174,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7958174 40.2077136),1305.8710650854252,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424003867,40.2080024,-76.7967562,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7967562 40.2080024),1233.7836325609344,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424003868,40.2082987,-76.7977059,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7977059 40.2082987),1162.9201055663427,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424133277,40.2016914,-76.7784896,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7784896 40.2016914),1933.1044276684172,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424133278,40.2115509,-76.8079956,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8079956 40.2115509),703.7176348972242,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424133279,40.2342958,-76.8501142,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8501142 40.2342958),1556.0990997761144,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424133280,40.244866,-76.8641317,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8641317 40.244866),2923.4727808028897,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424133281,40.2506138,-76.869928,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.869928 40.2506138),3704.1481605327085,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424133282,40.2585511,-76.8752205,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8752205 40.2585511),3713.750903864169,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1178777143359184
